from_ip,to_ip,token
0.4.120.148,0.4.120.148,-6160180944420925255
0.4.120.150,0.4.120.156,-6160180944423925262
0.4.120.158,0.4.120.160,-6160180944423925258
0.4.120.162,0.4.120.172,-6160180944422925257
0.4.120.174,0.4.120.177,-6160180944425925367
0.4.120.179,0.4.120.181,-6160180944425925363
0.4.120.183,0.4.120.191,-6160180944424925262
0.4.120.192,0.4.120.200,-6160180944427925366
0.4.120.202,0.4.120.210,-6160180944426925367
0.4.120.211,0.4.120.214,-6160180944426925371
0.4.120.216,0.4.120.216,-6160180944429925372
0.4.120.218,0.4.120.227,-6160180944428925374
0.4.120.228,0.4.120.234,-6160180944428925365
0.4.120.235,0.4.120.241,-6160179944447925440
0.4.120.242,0.4.120.247,-6160179944448925433
0.4.120.249,0.4.120.250,-6160179944448925438
0.4.120.252,0.4.120.254,-6160179944448925426
0.4.120.255,0.4.121.8,-6160179944445925433
0.4.121.10,0.4.121.18,-6160179944446925432
0.4.121.19,0.4.121.24,-6160179944443925427
0.4.121.25,0.4.121.25,-6160179944443925428
0.4.121.27,0.4.121.36,-6160179944444925428
0.4.121.38,0.4.121.48,-6160179944441925317
0.4.121.49,0.4.121.57,-6160179944442925325
0.4.121.59,0.4.121.67,-6160179944439925318
0.4.121.69,0.4.121.77,-6160179944440925319
0.4.121.79,0.4.121.87,-6160182944433925367
0.4.121.88,0.4.121.98,-6160182944432925371
0.4.121.99,0.4.121.100,-6160182944431925368
0.4.121.102,0.4.121.111,-6160182944430925258
0.4.121.112,0.4.121.122,-6160182944429925264
0.4.121.123,0.4.121.130,-6160182944428925263
0.4.121.131,0.4.121.137,-6160182944428925258
0.4.121.138,0.4.121.148,-6160182944427925260
0.4.121.150,0.4.121.155,-6160182944426925250
0.4.121.156,0.4.121.159,-6160182944426925262
0.4.121.161,0.4.121.164,-6160182944441925358
0.4.121.165,0.4.121.169,-6160182944441925345
0.4.121.170,0.4.121.170,-6160182944440925355
0.4.121.171,0.4.121.173,-6160182944440925354
0.4.121.175,0.4.121.180,-6160181944427925257
0.4.121.182,0.4.121.188,-6160181944427925249
0.4.121.189,0.4.121.197,-6160181944428925361
0.4.121.199,0.4.121.202,-6160181944429925361
0.4.121.203,0.4.121.203,-6160181944429925362
0.4.121.204,0.4.121.208,-6160181944429925371
0.4.121.210,0.4.121.220,-6160181944423925253
0.4.121.222,0.4.121.224,-6160181944423925249
0.4.121.225,0.4.121.231,-6160181944424925251
0.4.121.232,0.4.121.238,-6160181944424925260
0.4.121.240,0.4.121.247,-6160181944425925258
0.4.121.249,0.4.121.250,-6160181944426925262
0.4.121.251,0.4.121.253,-6160181944426925263
0.4.121.254,0.4.121.255,-6160181944426925257
0.4.122.0,0.4.122.4,-6160181944435925345
0.4.122.6,0.4.122.7,-6160181944435925348
0.4.122.8,0.4.122.10,-6160181944435925351
0.4.122.12,0.4.122.20,-6160181944436925354
0.4.122.21,0.4.122.30,-6160176944429925314
0.4.122.31,0.4.122.39,-6160176944428925342
0.4.122.41,0.4.122.44,-6160176944431925314
0.4.122.46,0.4.122.54,-6160176944430925315
0.4.122.56,0.4.122.58,-6160176944430925319
0.4.122.60,0.4.122.65,-6160176944425925331
0.4.122.66,0.4.122.74,-6160176944424925333
0.4.122.76,0.4.122.80,-6160176944424925331
0.4.122.82,0.4.122.92,-6160176944427925334
0.4.122.94,0.4.122.96,-6160176944426925341
0.4.122.97,0.4.122.106,-6160176944437925438
0.4.122.107,0.4.122.117,-6160176944436925428
0.4.122.119,0.4.122.122,-6160176944436925433
0.4.122.124,0.4.122.130,-6160175944423925337
0.4.122.131,0.4.122.135,-6160175944424925341
0.4.122.137,0.4.122.142,-6160175944424925334
0.4.122.143,0.4.122.146,-6160175944421925335
0.4.122.147,0.4.122.147,-6160175944421925336
0.4.122.149,0.4.122.157,-6160175944422925329
0.4.122.159,0.4.122.160,-6160175944422925334
0.4.122.161,0.4.122.170,-6160175944427925317
0.4.122.172,0.4.122.177,-6160175944428925315
0.4.122.178,0.4.122.188,-6160175944425925341
0.4.122.190,0.4.122.190,-6160175944425925343
0.4.122.192,0.4.122.192,-6160175944425925329
0.4.122.194,0.4.122.196,-6160175944426925318
0.4.122.198,0.4.122.207,-6160175944431925430
0.4.122.209,0.4.122.212,-6160175944431925439
0.4.122.213,0.4.122.219,-6160175944432925425
0.4.122.220,0.4.122.230,-6160178944441925428
0.4.122.232,0.4.122.239,-6160178944440925428
0.4.122.240,0.4.122.248,-6160178944439925328
0.4.122.249,0.4.123.2,-6160178944438925321
0.4.123.4,0.4.123.13,-6160178944445925437
0.4.123.15,0.4.123.16,-6160178944445925426
0.4.123.18,0.4.123.26,-6160178944444925427
0.4.123.27,0.4.123.37,-6160178944443925431
0.4.123.39,0.4.123.40,-6160178944442925427
0.4.123.42,0.4.123.46,-6160178944442925433
0.4.123.48,0.4.123.57,-6160178944433925333
0.4.123.59,0.4.123.67,-6160178944432925336
0.4.123.69,0.4.123.74,-6160177944435925323
0.4.123.76,0.4.123.77,-6160177944435925318
0.4.123.78,0.4.123.80,-6160177944436925322
0.4.123.82,0.4.123.88,-6160177944437925431
0.4.123.89,0.4.123.92,-6160177944437925427
0.4.123.94,0.4.123.94,-6160177944437925425
0.4.123.96,0.4.123.102,-6160177944438925426
0.4.123.104,0.4.123.111,-6160177944439925428
0.4.123.113,0.4.123.121,-6160177944440925437
0.4.123.123,0.4.123.128,-6160177944441925435
0.4.123.130,0.4.123.133,-6160177944441925440
0.4.123.135,0.4.123.136,-6160177944441925427
0.4.123.137,0.4.123.138,-6160177944442925434
0.4.123.139,0.4.123.147,-6160177944442925425
0.4.123.148,0.4.123.152,-6160177944427925329
0.4.123.153,0.4.123.156,-6160177944427925341
0.4.123.157,0.4.123.166,-6160177944428925340
0.4.123.167,0.4.123.171,-6160188944437925289
0.4.123.172,0.4.123.182,-6160188944436925289
0.4.123.183,0.4.123.185,-6160188944436925292
0.4.123.187,0.4.123.190,-6160188944439925272
0.4.123.192,0.4.123.197,-6160188944439925277
0.4.123.199,0.4.123.206,-6160188944438925279
0.4.123.207,0.4.123.217,-6160188944441925271
0.4.123.219,0.4.123.223,-6160188944440925270
0.4.123.225,0.4.123.235,-6160188944443925279
0.4.123.236,0.4.123.246,-6160188944442925267
0.4.123.247,0.4.123.248,-6160188944429925300
0.4.123.250,0.4.123.253,-6160188944429925303
0.4.123.255,0.4.124.5,-6160188944428925304
0.4.124.6,0.4.124.13,-6160187944431925284
0.4.124.14,0.4.124.16,-6160187944431925287
0.4.124.18,0.4.124.24,-6160187944432925284
0.4.124.26,0.4.124.35,-6160187944429925308
0.4.124.36,0.4.124.41,-6160187944429925298
0.4.124.42,0.4.124.52,-6160187944427925311
0.4.124.54,0.4.124.54,-6160187944427925309
0.4.124.56,0.4.124.66,-6160187944428925306
0.4.124.68,0.4.124.73,-6160187944425925302
0.4.124.75,0.4.124.79,-6160187944425925300
0.4.124.80,0.4.124.86,-6160187944426925304
0.4.124.87,0.4.124.92,-6160187944439925275
0.4.124.94,0.4.124.100,-6160187944439925267
0.4.124.102,0.4.124.111,-6160187944440925265
0.4.124.112,0.4.124.112,7286550129344626453
0.4.124.113,0.4.124.114,7286550129344626455
0.4.124.116,0.4.124.116,7286550129344626449
0.4.124.117,0.4.124.125,7286550129343626453
0.4.124.126,0.4.124.135,7286550129346626460
0.4.124.137,0.4.124.146,7286550129345626452
0.4.124.148,0.4.124.149,7286550129345626455
0.4.124.151,0.4.124.157,7286550129348626460
0.4.124.158,0.4.124.160,7286550129348626449
0.4.124.162,0.4.124.169,7286550129347626461
0.4.124.171,0.4.124.175,7286550129350626432
0.4.124.177,0.4.124.183,7286550129349626437
0.4.124.185,0.4.124.187,7286550129349626433
0.4.124.189,0.4.124.193,7286550129352626444
0.4.124.195,0.4.124.199,7286550129352626442
0.4.124.201,0.4.124.209,7286550129351626441
0.4.124.210,0.4.124.214,7286549129370626510
0.4.124.216,0.4.124.219,7286549129370626507
0.4.124.221,0.4.124.221,7286549129370626501
0.4.124.223,0.4.124.229,7286549129371626508
0.4.124.231,0.4.124.239,7286549129368626501
0.4.124.241,0.4.124.244,7286549129369626499
0.4.124.246,0.4.124.252,7286549129366626520
0.4.124.253,0.4.124.255,7286549129366626523
0.4.125.1,0.4.125.6,7286549129367626503
0.4.125.8,0.4.125.18,7286549129364626524
0.4.125.19,0.4.125.19,7286549129364626525
0.4.125.21,0.4.125.24,7286549129364626518
0.4.125.26,0.4.125.34,7286549129365626517
0.4.125.35,0.4.125.42,7286549129362626514
0.4.125.43,0.4.125.51,7286549129363626518
0.4.125.53,0.4.125.56,7286548129364626503
0.4.125.58,0.4.125.60,7286548129364626499
0.4.125.61,0.4.125.64,7286548129364626511
0.4.125.65,0.4.125.75,7286548129363626513
0.4.125.77,0.4.125.82,7286548129362626523
0.4.125.83,0.4.125.89,7286548129361626525
0.4.125.90,0.4.125.98,7286548129368626505
0.4.125.99,0.4.125.101,7286548129368626510
0.4.125.102,0.4.125.103,7286548129368626508
0.4.125.105,0.4.125.108,7286548129367626510
0.4.125.110,0.4.125.119,7286548129366626498
0.4.125.121,0.4.125.126,7286548129365626498
0.4.125.127,0.4.125.137,7286548129356626542
0.4.125.139,0.4.125.145,7286548129356626534
0.4.125.146,0.4.125.150,7286548129355626532
0.4.125.152,0.4.125.154,7286548129355626536
0.4.125.156,0.4.125.159,7286547129358626525
0.4.125.161,0.4.125.165,7286547129358626519
0.4.125.167,0.4.125.167,7286547129359626524
0.4.125.168,0.4.125.171,7286547129359626520
0.4.125.173,0.4.125.179,7286547129360626523
0.4.125.180,0.4.125.190,7286547129361626499
0.4.125.191,0.4.125.201,7286547129362626503
0.4.125.203,0.4.125.209,7286547129363626498
0.4.125.210,0.4.125.218,7286547129364626510
0.4.125.220,0.4.125.220,7286547129364626504
0.4.125.221,0.4.125.229,7286547129365626504
0.4.125.230,0.4.125.233,7286547129365626508
0.4.125.234,0.4.125.234,7286547129365626499
0.4.125.236,0.4.125.241,7286547129350626531
0.4.125.242,0.4.125.242,7286547129350626528
0.4.125.243,0.4.125.243,7286547129350626529
0.4.125.245,0.4.125.250,7286547129351626529
0.4.125.251,0.4.125.255,7286547129351626540
0.4.126.1,0.4.126.4,7286554129368626549
0.4.126.6,0.4.126.12,7286554129367626544
0.4.126.13,0.4.126.17,7286554129367626549
0.4.126.19,0.4.126.27,7286554129370626556
0.4.126.29,0.4.126.38,7286554129369626548
0.4.126.40,0.4.126.42,7286554129364626447
0.4.126.44,0.4.126.47,7286554129364626442
0.4.126.49,0.4.126.57,7286554129363626441
0.4.126.58,0.4.126.61,7286554129366626550
0.4.126.63,0.4.126.65,7286554129366626546
0.4.126.66,0.4.126.69,7286554129366626558
0.4.126.71,0.4.126.73,7286554129365626443
0.4.126.74,0.4.126.76,7286554129365626446
0.4.126.77,0.4.126.87,7286554129360626462
0.4.126.89,0.4.126.91,7286554129359626459
0.4.126.92,0.4.126.97,7286554129359626461
0.4.126.98,0.4.126.99,7286554129359626451
0.4.126.101,0.4.126.111,7286553129363626550
0.4.126.112,0.4.126.116,7286553129363626545
0.4.126.118,0.4.126.125,7286553129360626443
0.4.126.127,0.4.126.131,7286553129361626444
0.4.126.133,0.4.126.139,7286553129361626436
0.4.126.141,0.4.126.145,7286553129366626553
0.4.126.147,0.4.126.148,7286553129366626548
0.4.126.150,0.4.126.160,7286553129364626546
0.4.126.162,0.4.126.165,7286553129364626551
0.4.126.166,0.4.126.173,7286553129365626546
0.4.126.174,0.4.126.180,7286553129354626448
0.4.126.181,0.4.126.182,7286553129354626450
0.4.126.184,0.4.126.194,7286553129355626459
0.4.126.196,0.4.126.198,7286553129355626455
0.4.126.200,0.4.126.207,7286552129356626436
0.4.126.209,0.4.126.219,7286552129355626445
0.4.126.220,0.4.126.220,7286552129354626457
0.4.126.222,0.4.126.231,7286552129353626459
0.4.126.232,0.4.126.233,7286552129353626457
0.4.126.235,0.4.126.238,7286552129353626450
0.4.126.240,0.4.126.244,7286552129352626459
0.4.126.246,0.4.126.251,7286552129351626449
0.4.126.253,0.4.127.0,7286552129351626454
0.4.127.2,0.4.127.10,7286552129350626451
0.4.127.11,0.4.127.15,7286552129349626455
0.4.127.17,0.4.127.18,7286552129349626450
0.4.127.20,0.4.127.28,7286552129364626559
0.4.127.29,0.4.127.37,7286552129363626559
0.4.127.39,0.4.127.45,7286551129350626459
0.4.127.47,0.4.127.49,7286551129350626463
0.4.127.51,0.4.127.53,7286551129350626451
0.4.127.55,0.4.127.62,7286551129351626449
0.4.127.64,0.4.127.71,7286551129352626435
0.4.127.73,0.4.127.75,7286551129353626434
0.4.127.76,0.4.127.84,7286551129346626454
0.4.127.86,0.4.127.90,7286551129346626448
0.4.127.92,0.4.127.102,7286551129347626461
0.4.127.103,0.4.127.106,7286551129348626450
0.4.127.108,0.4.127.113,7286551129348626457
0.4.127.114,0.4.127.123,7286551129349626454
0.4.127.124,0.4.127.127,7286551129358626545
0.4.127.128,0.4.127.134,7286551129359626545
0.4.127.135,0.4.127.139,7286551129359626548
0.4.127.140,0.4.127.150,7286542129232626219
0.4.127.152,0.4.127.157,7286542129231626221
0.4.127.159,0.4.127.164,7286542129234626199
0.4.127.165,0.4.127.169,7286542129234626194
0.4.127.171,0.4.127.173,7286542129234626206
0.4.127.174,0.4.127.183,7286542129233626209
0.4.127.185,0.4.127.187,7286542129236626194
0.4.127.189,0.4.127.194,7286542129235626194
0.4.127.196,0.4.127.205,7286542129238626202
0.4.127.206,0.4.127.211,7286542129238626204
0.4.127.213,0.4.127.219,7286542129237626201
0.4.127.220,0.4.127.227,7286542129224626230
0.4.127.229,0.4.127.234,7286542129223626230
0.4.127.236,0.4.127.237,7286542129223626229
0.4.127.238,0.4.127.245,7286541129226626213
0.4.127.246,0.4.127.254,7286541129227626211
0.4.127.255,0.4.128.2,7286541129227626215
0.4.128.3,0.4.128.10,7286541129224626232
0.4.128.12,0.4.128.22,7286541129225626237
0.4.128.24,0.4.128.28,7286541129222626224
0.4.128.30,0.4.128.34,7286541129222626230
0.4.128.35,0.4.128.36,7286541129222626232
0.4.128.38,0.4.128.41,7286541129223626236
0.4.128.42,0.4.128.43,7286541129223626234
0.4.128.45,0.4.128.46,7286541129223626231
0.4.128.48,0.4.128.58,7286541129221626229
0.4.128.60,0.4.128.70,7286541129234626206
0.4.128.71,0.4.128.78,7286541129235626203
0.4.128.80,0.4.128.80,7286541129235626201
0.4.128.82,0.4.128.84,7286541129235626205
0.4.128.85,0.4.128.88,6286541129349626526
0.4.128.89,0.4.128.95,6286541129349626521
0.4.128.96,0.4.128.97,6286541129349626519
0.4.128.99,0.4.128.106,6286541129350626517
0.4.128.107,0.4.128.112,6286541129351626524
0.4.128.113,0.4.128.113,6286541129351626525
0.4.128.114,0.4.128.121,6286541129352626500
0.4.128.123,0.4.128.123,6286541129352626498
0.4.128.124,0.4.128.126,6286541129352626511
0.4.128.128,0.4.128.138,6286541129354626497
0.4.128.140,0.4.128.146,6286541129354626505
0.4.128.148,0.4.128.157,6286541129355626501
0.4.128.158,0.4.128.164,6286541129356626509
0.4.128.165,0.4.128.173,6286541129341626531
0.4.128.174,0.4.128.175,6286541129341626529
0.4.128.177,0.4.128.181,6286541129342626534
0.4.128.182,0.4.128.183,6286541129342626528
0.4.128.185,0.4.128.192,6286542129355626499
0.4.128.194,0.4.128.201,6286542129354626523
0.4.128.202,0.4.128.205,6286542129354626527
0.4.128.207,0.4.128.212,6286542129353626521
0.4.128.214,0.4.128.216,6286542129353626517
0.4.128.218,0.4.128.218,6286542129352626526
0.4.128.220,0.4.128.220,6286542129352626524
0.4.128.222,0.4.128.227,6286542129352626519
0.4.128.228,0.4.128.229,6286542129359626506
0.4.128.231,0.4.128.237,6286542129359626498
0.4.128.238,0.4.128.241,6286542129358626511
0.4.128.242,0.4.128.242,6286542129358626504
0.4.128.244,0.4.128.253,6286542129357626500
0.4.128.255,0.4.129.2,6286542129356626498
0.4.129.4,0.4.129.9,6286542129356626501
0.4.129.11,0.4.129.13,6286542129347626542
0.4.129.14,0.4.129.17,6286542129347626538
0.4.129.18,0.4.129.22,6286542129346626528
0.4.129.23,0.4.129.28,6286542129346626534
0.4.129.29,0.4.129.34,6286543129361626510
0.4.129.35,0.4.129.40,6286543129361626500
0.4.129.41,0.4.129.51,6286543129362626498
0.4.129.53,0.4.129.62,6286543129360626497
0.4.129.63,0.4.129.64,6286543129360626499
0.4.129.65,0.4.129.68,6286543129360626503
0.4.129.70,0.4.129.77,6286543129357626525
0.4.129.78,0.4.129.80,6286543129357626512
0.4.129.81,0.4.129.82,6286543129358626503
0.4.129.84,0.4.129.89,6286543129358626496
0.4.129.91,0.4.129.95,6286543129355626525
0.4.129.97,0.4.129.107,6286543129356626520
0.4.129.108,0.4.129.113,6286543129353626517
0.4.129.114,0.4.129.120,6286543129353626524
0.4.129.122,0.4.129.123,6286543129354626514
0.4.129.125,0.4.129.126,6286543129354626519
0.4.129.128,0.4.129.134,6286544129335626455
0.4.129.135,0.4.129.136,6286544129335626449
0.4.129.137,0.4.129.141,6286544129335626460
0.4.129.143,0.4.129.143,6286544129334626455
0.4.129.145,0.4.129.152,6286544129337626463
0.4.129.154,0.4.129.160,6286544129337626455
0.4.129.162,0.4.129.169,6286544129336626455
0.4.129.170,0.4.129.172,6286544129339626457
0.4.129.173,0.4.129.181,6286544129339626448
0.4.129.182,0.4.129.183,6286544129338626459
0.4.129.184,0.4.129.192,6286544129341626435
0.4.129.193,0.4.129.196,6286544129341626439
0.4.129.197,0.4.129.201,6286544129341626442
0.4.129.203,0.4.129.210,6286544129340626444
0.4.129.212,0.4.129.219,6286544129343626442
0.4.129.220,0.4.129.225,6286544129342626445
0.4.129.226,0.4.129.231,6286544129342626439
0.4.129.232,0.4.129.239,6286545129341626461
0.4.129.241,0.4.129.246,6286545129342626461
0.4.129.247,0.4.129.249,6286545129342626462
0.4.129.251,0.4.129.254,6286545129343626438
0.4.130.0,0.4.130.2,6286545129343626434
0.4.130.4,0.4.130.7,6286545129344626434
0.4.130.9,0.4.130.14,6286545129344626443
0.4.130.16,0.4.130.22,6286545129337626448
0.4.130.24,0.4.130.24,6286545129337626462
0.4.130.25,0.4.130.30,6286545129338626449
0.4.130.32,0.4.130.38,6286545129339626450
0.4.130.40,0.4.130.50,6286545129340626459
0.4.130.51,0.4.130.52,6286545129340626457
0.4.130.53,0.4.130.61,6286545129349626551
0.4.130.62,0.4.130.65,6286545129349626555
0.4.130.67,0.4.130.70,6286545129350626549
0.4.130.71,0.4.130.79,6286546129347626432
0.4.130.81,0.4.130.89,6286546129346626439
0.4.130.91,0.4.130.97,6286546129345626456
0.4.130.98,0.4.130.100,6286546129345626461
0.4.130.102,0.4.130.110,6286546129344626462
0.4.130.111,0.4.130.118,6286546129343626461
0.4.130.120,0.4.130.128,6286546129342626450
0.4.130.130,0.4.130.133,6286546129342626455
0.4.130.135,0.4.130.141,6286546129341626448
0.4.130.143,0.4.130.153,6286546129340626449
0.4.130.155,0.4.130.159,6286546129355626552
0.4.130.160,0.4.130.162,6286546129355626557
0.4.130.163,0.4.130.166,6286546129354626556
0.4.130.167,0.4.130.169,6286546129354626559
0.4.130.170,0.4.130.173,6286546129354626555
0.4.130.175,0.4.130.178,6286547129353626442
0.4.130.179,0.4.130.184,6286547129353626432
0.4.130.185,0.4.130.189,6286547129354626548
0.4.130.191,0.4.130.191,6286547129354626546
0.4.130.193,0.4.130.194,6286547129354626559
0.4.130.196,0.4.130.199,6286547129351626445
0.4.130.200,0.4.130.200,6286547129351626442
0.4.130.202,0.4.130.207,6286547129352626444
0.4.130.209,0.4.130.210,6286547129352626441
0.4.130.212,0.4.130.219,6286547129357626559
0.4.130.221,0.4.130.228,6286547129358626553
0.4.130.230,0.4.130.238,6286547129355626544
0.4.130.240,0.4.130.245,6286547129355626555
0.4.130.246,0.4.130.254,6286547129356626553
0.4.130.255,0.4.131.2,6286547129345626450
0.4.131.3,0.4.131.13,6286547129346626460
0.4.131.14,0.4.131.20,6286548129359626545
0.4.131.21,0.4.131.25,6286548129359626548
0.4.131.26,0.4.131.32,6286548129358626544
0.4.131.33,0.4.131.42,6286548129361626553
0.4.131.44,0.4.131.50,6286548129360626556
0.4.131.52,0.4.131.52,6286548129360626558
0.4.131.53,0.4.131.59,6286548129360626549
0.4.131.60,0.4.131.70,6286548129354626446
0.4.131.72,0.4.131.74,6286548129354626442
0.4.131.76,0.4.131.80,6286548129357626551
0.4.131.82,0.4.131.85,6286548129357626546
0.4.131.86,0.4.131.87,6286548129357626544
0.4.131.88,0.4.131.93,6286548129356626443
0.4.131.95,0.4.131.103,6286548129351626458
0.4.131.105,0.4.131.113,6286548129350626457
0.4.131.114,0.4.131.119,6286548129350626451
0.4.131.121,0.4.131.124,6286533129205626226
0.4.131.126,0.4.131.136,6286533129206626227
0.4.131.138,0.4.131.145,6286533129207626229
0.4.131.147,0.4.131.155,6286533129208626234
0.4.131.156,0.4.131.159,6286533129208626230
0.4.131.160,0.4.131.160,6286533129209626234
0.4.131.161,0.4.131.165,6286533129209626239
0.4.131.167,0.4.131.171,6286533129210626232
0.4.131.172,0.4.131.182,6286533129211626214
0.4.131.184,0.4.131.187,6286533129211626211
0.4.131.188,0.4.131.189,6286533129211626221
0.4.131.190,0.4.131.190,6286533129212626211
